method,K,integrator,T,h,seed,environment,score,status,source_csv
I-MART-2,2,Imp,17,8.5,0,walker2d-medium-replay-v2,4.3656,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,17,8.5,0,walker2d-expert-v2,7.1576,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,17,8.5,1,hopper-medium-v2,0.5822,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,hopper-medium-replay-v2,101.1335,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,halfcheetah-medium-v2,62.2394,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,halfcheetah-medium-replay-v2,53.687,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,halfcheetah-expert-v2,0.0689,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,walker2d-medium-v2,2.3684,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,walker2d-medium-replay-v2,6.3362,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,1,walker2d-expert-v2,2.3684,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,17,8.5,2,hopper-medium-v2,0.9393,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,hopper-medium-replay-v2,101.2365,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,hopper-expert-v2,0.7325,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,halfcheetah-medium-v2,61.3356,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,halfcheetah-medium-replay-v2,56.2666,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,halfcheetah-expert-v2,3.319,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,walker2d-medium-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,walker2d-medium-replay-v2,74.053,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,2,walker2d-expert-v2,-0.2683,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,17,8.5,3,hopper-medium-v2,0.7477,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,hopper-medium-replay-v2,82.2673,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,halfcheetah-medium-v2,60.0056,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,halfcheetah-medium-replay-v2,48.963,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,halfcheetah-expert-v2,-0.7332,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,walker2d-medium-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,walker2d-medium-replay-v2,4.1754,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,17,8.5,3,walker2d-expert-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,0,hopper-medium-v2,0.5812,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,hopper-medium-replay-v2,96.4462,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,hopper-expert-v2,1.8195,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,halfcheetah-medium-v2,61.5578,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,halfcheetah-medium-replay-v2,54.2253,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,halfcheetah-expert-v2,9.2847,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,walker2d-medium-v2,3.1757,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,walker2d-medium-replay-v2,87.4868,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,0,walker2d-expert-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,20,10,1,hopper-medium-v2,0.7446,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,hopper-medium-replay-v2,33.0242,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,halfcheetah-medium-v2,61.9496,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,halfcheetah-medium-replay-v2,54.0634,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,halfcheetah-expert-v2,-1.5405,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,walker2d-medium-v2,30.1434,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,walker2d-medium-replay-v2,0.1664,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,1,walker2d-expert-v2,-0.2713,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,20,10,2,hopper-medium-v2,0.7819,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,hopper-medium-replay-v2,100.0807,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,hopper-expert-v2,1.82,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,halfcheetah-medium-v2,63.0407,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,halfcheetah-medium-replay-v2,45.0134,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,halfcheetah-expert-v2,7.1451,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,walker2d-medium-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,walker2d-medium-replay-v2,3.2743,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,2,walker2d-expert-v2,-0.2683,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,20,10,3,hopper-medium-v2,0.5816,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,hopper-medium-replay-v2,72.4185,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,halfcheetah-medium-v2,62.8272,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,halfcheetah-medium-replay-v2,40.7347,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,halfcheetah-expert-v2,2.315,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,walker2d-medium-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,walker2d-medium-replay-v2,39.2119,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,20,10,3,walker2d-expert-v2,2.462,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,0,hopper-medium-v2,0.7327,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,hopper-medium-replay-v2,100.7249,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,hopper-expert-v2,1.8196,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,halfcheetah-medium-v2,63.4219,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,halfcheetah-medium-replay-v2,50.0632,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,halfcheetah-expert-v2,-1.7436,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,walker2d-medium-v2,-0.269,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,walker2d-medium-replay-v2,15.8363,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,0,walker2d-expert-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,24,12,1,hopper-medium-v2,0.7366,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,hopper-medium-replay-v2,33.7507,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,halfcheetah-medium-v2,62.7646,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,halfcheetah-medium-replay-v2,45.3997,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,halfcheetah-expert-v2,0.8982,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,walker2d-medium-v2,3.5865,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,walker2d-medium-replay-v2,20.822,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,1,walker2d-expert-v2,-0.6361,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,24,12,2,hopper-medium-v2,0.7457,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,hopper-medium-replay-v2,99.1133,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,hopper-expert-v2,1.82,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,halfcheetah-medium-v2,62.058,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,halfcheetah-medium-replay-v2,48.8241,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,halfcheetah-expert-v2,-0.1206,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,walker2d-medium-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,walker2d-medium-replay-v2,-0.8294,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,2,walker2d-expert-v2,-0.2683,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,24,12,3,hopper-medium-v2,0.7568,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,hopper-medium-replay-v2,84.035,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,halfcheetah-medium-v2,62.2599,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,halfcheetah-medium-replay-v2,55.3458,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,halfcheetah-expert-v2,-0.1749,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,walker2d-medium-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,walker2d-medium-replay-v2,6.1809,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,24,12,3,walker2d-expert-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,0,hopper-medium-v2,0.7327,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,hopper-medium-replay-v2,30.9905,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,hopper-expert-v2,0.7327,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,halfcheetah-medium-v2,62.8568,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,halfcheetah-medium-replay-v2,51.0276,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,halfcheetah-expert-v2,-1.0078,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,walker2d-medium-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,walker2d-medium-replay-v2,5.1028,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,0,walker2d-expert-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,28,14,1,hopper-medium-v2,0.7329,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,hopper-medium-replay-v2,23.5575,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,halfcheetah-medium-v2,61.5369,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,halfcheetah-medium-replay-v2,56.837,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,halfcheetah-expert-v2,-0.8934,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,walker2d-medium-v2,2.3684,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,walker2d-medium-replay-v2,16.5208,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,1,walker2d-expert-v2,-0.2713,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,28,14,2,hopper-medium-v2,0.7325,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,hopper-medium-replay-v2,2.6041,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,hopper-expert-v2,1.82,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,halfcheetah-medium-v2,63.1969,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,halfcheetah-medium-replay-v2,51.2078,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,halfcheetah-expert-v2,4.9544,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,walker2d-medium-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,walker2d-medium-replay-v2,3.6422,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,2,walker2d-expert-v2,-0.2683,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,28,14,3,hopper-medium-v2,0.7331,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,hopper-medium-replay-v2,97.9594,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,halfcheetah-medium-v2,62.6264,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,halfcheetah-medium-replay-v2,51.2036,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,halfcheetah-expert-v2,-1.1312,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,walker2d-medium-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,walker2d-medium-replay-v2,3.3861,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,28,14,3,walker2d-expert-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,0,hopper-medium-v2,0.7327,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,hopper-medium-replay-v2,98.3087,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,hopper-expert-v2,1.8196,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,halfcheetah-medium-v2,62.7668,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,halfcheetah-medium-replay-v2,55.6,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,halfcheetah-expert-v2,-1.4076,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,walker2d-medium-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,walker2d-medium-replay-v2,88.9051,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,0,walker2d-expert-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,34,17,1,hopper-medium-v2,0.7329,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,hopper-medium-replay-v2,86.4818,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,halfcheetah-medium-v2,64.4549,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,halfcheetah-medium-replay-v2,46.9193,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,halfcheetah-expert-v2,-1.61,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,walker2d-medium-v2,2.3684,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,walker2d-medium-replay-v2,3.2593,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,1,walker2d-expert-v2,-0.2713,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,34,17,2,hopper-medium-v2,0.7325,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,hopper-medium-replay-v2,100.8731,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,hopper-expert-v2,1.82,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,halfcheetah-medium-v2,64.2212,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,halfcheetah-medium-replay-v2,51.6839,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,halfcheetah-expert-v2,-1.9427,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,walker2d-medium-v2,9.3174,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,walker2d-medium-replay-v2,9.6541,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,2,walker2d-expert-v2,-0.2683,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,34,17,3,hopper-medium-v2,0.7331,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,hopper-medium-replay-v2,27.1361,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,halfcheetah-medium-v2,63.254,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,halfcheetah-medium-replay-v2,56.352,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,halfcheetah-expert-v2,-1.1929,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,walker2d-medium-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,walker2d-medium-replay-v2,4.1271,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,34,17,3,walker2d-expert-v2,2.4618,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,0,hopper-medium-v2,0.7327,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,hopper-medium-replay-v2,1.6625,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,hopper-expert-v2,1.8196,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,halfcheetah-medium-v2,63.6672,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,halfcheetah-medium-replay-v2,47.298,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,halfcheetah-expert-v2,-2.4158,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,walker2d-medium-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,walker2d-medium-replay-v2,3.121,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,0,walker2d-expert-v2,2.3019,available,K=2/Imp/seed0.csv
I-MART-2,2,Imp,40,20,1,hopper-medium-v2,0.7329,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,hopper-medium-replay-v2,90.572,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,hopper-expert-v2,1.8199,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,halfcheetah-medium-v2,66.6565,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,halfcheetah-medium-replay-v2,31.0094,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,halfcheetah-expert-v2,-1.8251,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,walker2d-medium-v2,2.3684,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,walker2d-medium-replay-v2,-0.4232,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,1,walker2d-expert-v2,-0.2713,available,K=2/Imp/seed1.csv
I-MART-2,2,Imp,40,20,2,hopper-medium-v2,0.7325,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,hopper-medium-replay-v2,85.8623,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,hopper-expert-v2,1.82,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,halfcheetah-medium-v2,63.5514,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,halfcheetah-medium-replay-v2,36.0914,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,halfcheetah-expert-v2,-0.437,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,walker2d-medium-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,walker2d-medium-replay-v2,1.3754,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,2,walker2d-expert-v2,2.3272,available,K=2/Imp/seed2.csv
I-MART-2,2,Imp,40,20,3,hopper-medium-v2,0.7331,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,hopper-medium-replay-v2,59.6722,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,hopper-expert-v2,1.8137,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,halfcheetah-medium-v2,63.2534,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,halfcheetah-medium-replay-v2,43.2782,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,halfcheetah-expert-v2,-4.0259,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,walker2d-medium-v2,-0.1304,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,walker2d-medium-replay-v2,6.4785,available,K=2/Imp/seed3.csv
I-MART-2,2,Imp,40,20,3,walker2d-expert-v2,-0.2679,available,K=2/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,hopper-medium-v2,45.9871,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,hopper-medium-replay-v2,17.6689,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,hopper-expert-v2,101.3542,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,halfcheetah-medium-v2,43.4008,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,halfcheetah-medium-replay-v2,28.8252,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,halfcheetah-expert-v2,93.0772,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,walker2d-medium-v2,62.719,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,walker2d-medium-replay-v2,13.3057,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,0,walker2d-expert-v2,107.18,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,hopper-medium-v2,37.5131,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,hopper-medium-replay-v2,19.2875,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,hopper-expert-v2,108.8063,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,halfcheetah-medium-v2,44.2422,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,halfcheetah-medium-replay-v2,41.7305,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,halfcheetah-expert-v2,92.5999,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,walker2d-medium-v2,73.5187,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,walker2d-medium-replay-v2,11.4363,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,1,walker2d-expert-v2,106.865,available,K=3/Imp/seed1.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,hopper-medium-v2,44.9813,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,hopper-medium-replay-v2,12.6743,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,hopper-expert-v2,105.0056,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,halfcheetah-medium-v2,43.0247,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,halfcheetah-medium-replay-v2,40.6085,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,halfcheetah-expert-v2,91.9116,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,walker2d-medium-v2,77.454,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,walker2d-medium-replay-v2,40.5746,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,2,walker2d-expert-v2,107.2525,available,K=3/Imp/seed2.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,hopper-medium-v2,46.5879,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,hopper-medium-replay-v2,23.6707,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,hopper-expert-v2,108.864,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,halfcheetah-medium-v2,43.6729,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,halfcheetah-medium-replay-v2,41.5336,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,halfcheetah-expert-v2,92.1255,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,walker2d-medium-v2,71.9189,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,walker2d-medium-replay-v2,16.6758,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.05,0.0166666666667,3,walker2d-expert-v2,107.0936,available,K=3/Imp/seed3.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,hopper-medium-v2,49.1647,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,hopper-medium-replay-v2,20.6432,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,hopper-expert-v2,96.1068,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,halfcheetah-medium-v2,43.3901,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,halfcheetah-medium-replay-v2,37.9896,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,halfcheetah-expert-v2,93.7082,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,walker2d-medium-v2,76.4719,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,walker2d-medium-replay-v2,23.1631,available,K=3/Imp/seed0.csv
I-MART-3,3,Imp,0.1,0.0333333333333,0,walker2d-expert-v2,106.5262,available,K=3/Imp/seed0.csv
