environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1000,3852.0274393544355,83.87441483095583,1000,True,275.6085205078125,183.89410917332097,183.91141751425585,400.9228820800781
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1001,3832.6550005837316,83.45241903111604,1000,True,275.63970947265625,171.33321321559498,171.35097117885311,411.3377380371094
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1002,3818.6984605074845,83.14839942046285,1000,True,274.6741027832031,179.3814623718815,179.39877624360545,401.0509948730469
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1003,3860.9397058454933,84.06855347662635,1000,True,275.6118469238281,178.4670534273134,178.48498508211736,415.3610534667969
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1004,3848.23488458351,83.79180044239402,1000,True,275.5526123046875,179.85271123243638,179.87032773107384,408.0609130859375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1005,3795.9078082754954,82.6519436240944,1000,True,276.50146484375,168.20149413016264,168.21897136173925,404.8349914550781
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1006,3861.367485004359,84.07787192178635,1000,True,275.9445495605469,175.841597359674,175.8588685239042,400.0617370605469
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1007,3894.5793993316443,84.80133727979529,1000,True,275.3904724121094,182.59986426036141,182.61703480981518,397.73114013671875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1008,3632.472794461537,79.09178838537721,1000,True,277.0768737792969,141.69007120737137,141.70767936898326,407.8677978515625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_mart_polyak,mart_mu3,mart_polyak,mart_polyak,1009,3746.202686381399,81.56920164627208,1000,True,276.0975341796875,169.37314411404955,169.39093372585828,412.0708312988281
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1000,4142.489469651645,90.2016386900254,1000,True,223.62245178222656,259.5627887944238,259.5806988016824,414.859619140625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1001,4166.908881104204,90.73357425010178,1000,True,222.12168884277344,257.52682224257626,257.5437204803754,391.4234313964844
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1002,4153.41564459405,90.43964692371162,1000,True,223.38612365722656,256.8436671852789,256.8611109607197,404.0600280761719
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1003,4157.278876575079,90.52380089570747,1000,True,222.91616821289062,258.9499395109454,258.9682543421897,424.2367858886719
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1004,4149.452065700333,90.35330706401304,1000,True,222.63963317871094,259.7267727478808,259.7439636102707,398.20166015625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1005,4233.599994176689,92.18632730491021,1000,True,223.39456176757812,255.81362953789593,255.83087949461972,399.57049560546875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1006,4121.586264866325,89.74629774266177,1000,True,223.31765747070312,255.77679657318254,255.79495269001544,420.5603942871094
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1007,4112.162333196317,89.54101333682154,1000,True,223.76841735839844,257.60036582826814,257.6180467412314,409.552978515625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1008,4105.026864175451,89.38557921764155,1000,True,222.9091033935547,252.7501263413676,252.76825527196118,419.9306640625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu3_rest_ta_polyak,mart_mu3,ta_polyak,ta_polyak,1009,4168.5785849077465,90.76994592227024,1000,True,222.5584259033203,258.68957459076154,258.70737666067924,412.3594055175781
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1000,2831.9199270983336,61.65309873067753,702,False,272.0400390625,221.7848506563786,221.7848506563786,0.0
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1001,3902.5091745443883,84.97407401537409,1000,True,271.8674621582031,190.61927772527676,190.63736204856764,418.89739990234375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1002,4051.203308206716,88.21312412202413,1000,True,271.0164489746094,203.7366365307483,203.75398389944996,401.826904296875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1003,3934.510329898353,85.67116503779178,1000,True,271.8309326171875,196.9803985982182,196.99845045216725,418.1452941894531
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1004,3909.981713761175,85.13685063843876,1000,True,271.8487243652344,193.8388237503464,193.8568283844261,417.051513671875
