task,T,training_seed,method,state_set,metric,actor_a,actor_b,value,n,n_excluded,q_weight,action_grad_norm,paired,checkpoint_hash
hopper-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu2,,0.114990234375,4096,0,0.012218315154314041,7.659483432769775,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu3,,0.129638671875,4096,0,0.012142070569097996,7.7425737380981445,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu4,,0.167236328125,4096,0,0.012064977549016476,7.86391019821167,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu1,mu2,0.12029831856489182,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu2,mu3,0.09878239035606384,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu3,mu4,0.09090760350227356,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.12029831856489182,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.170672208070755,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.20953869819641113,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,cos_d2_d3,delta,delta,0.14306920766830444,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,cos_d3_d4,delta,delta,0.11402937769889832,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,dataset,cos_d2_d4,delta,delta,0.12951894104480743,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu1,,0.2126126126126126,1665,0,0.007946502417325974,3.9180023670196533,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu2,,0.1963963963963964,1665,0,0.007946502417325974,3.793470859527588,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu3,,0.18618618618618618,1665,0,0.007942421361804008,3.774510145187378,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu4,,0.2042042042042042,1665,0,0.007939573377370834,3.7821731567382812,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.08103177696466446,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.05614438280463219,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.04992479830980301,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.08103177696466446,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.1089484840631485,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.11746881902217865,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.26101577281951904,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,cos_d3_d4,delta,delta,0.012475244700908661,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,4,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.01311454176902771,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e
hopper-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu1,,0.1123046875,4096,0,0.01975024864077568,6.582028865814209,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu2,,0.118896484375,4096,0,0.01975024864077568,6.611574172973633,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu3,,0.16357421875,4096,0,0.019614391028881073,6.745246410369873,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu4,,0.21728515625,4096,0,0.01951204426586628,6.739548683166504,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu1,mu2,0.1389702558517456,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu2,mu3,0.10882999747991562,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu3,mu4,0.0962061882019043,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.1389702558517456,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.20153117179870605,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.24813395738601685,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,cos_d2_d3,delta,delta,0.23847898840904236,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,cos_d3_d4,delta,delta,0.17050963640213013,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,dataset,cos_d2_d4,delta,delta,0.21306581795215607,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu1,,0.20331421287444232,1569,0,0.01348381582647562,3.953312397003174,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu2,,0.17845761631612492,1569,0,0.01348381582647562,3.925175905227661,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu3,,0.17718291905672404,1569,0,0.013475405052304268,3.9635050296783447,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu4,,0.23645634161886553,1569,0,0.01347117405384779,3.928128242492676,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09237974137067795,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.05788254737854004,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.05971889942884445,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09237974137067795,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.11133386194705963,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.13078005611896515,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.08512632548809052,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,cos_d3_d4,delta,delta,0.056471504271030426,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,7,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.060853902250528336,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d
hopper-medium-replay-v2,10,0,MART4,dataset,bound_frac,mu1,,0.1103515625,4096,0,0.026546305045485497,6.0873823165893555,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,bound_frac,mu2,,0.141357421875,4096,0,0.026546305045485497,6.1119842529296875,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,bound_frac,mu3,,0.193603515625,4096,0,0.0263761505484581,6.197650909423828,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,bound_frac,mu4,,0.276123046875,4096,0,0.026245130226016045,6.243131637573242,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,adjacent_rms,mu1,mu2,0.14694544672966003,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,adjacent_rms,mu2,mu3,0.11998161673545837,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,adjacent_rms,mu3,mu4,0.10961759090423584,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.14694544672966003,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.21835066378116608,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.2780956029891968,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,cos_d2_d3,delta,delta,0.2528349757194519,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,cos_d3_d4,delta,delta,0.20797598361968994,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,dataset,cos_d2_d4,delta,delta,0.2804673910140991,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,bound_frac,mu1,,0.18487394957983194,1547,0,0.01824169047176838,3.857753038406372,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,bound_frac,mu2,,0.20555914673561732,1547,0,0.01824169047176838,3.697138786315918,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,bound_frac,mu3,,0.17970265029088558,1547,0,0.018234120681881905,3.7116196155548096,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,bound_frac,mu4,,0.2087912087912088,1547,0,0.018229162320494652,3.7165145874023438,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09275341778993607,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.06716299802064896,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.08504250645637512,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09275341778993607,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.11612645536661148,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1496594399213791,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.03121403232216835,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.1044040396809578,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,10,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.1388125717639923,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28
hopper-medium-replay-v2,14,0,MART4,dataset,bound_frac,mu1,,0.111572265625,4096,0,0.03585779294371605,5.1230363845825195,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,bound_frac,mu2,,0.154052734375,4096,0,0.03585779294371605,5.190430641174316,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,bound_frac,mu3,,0.2197265625,4096,0,0.035673029720783234,5.150045394897461,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,bound_frac,mu4,,0.29052734375,4096,0,0.03552863374352455,5.1606950759887695,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,adjacent_rms,mu1,mu2,0.14805467426776886,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,adjacent_rms,mu2,mu3,0.12765096127986908,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,adjacent_rms,mu3,mu4,0.11490766704082489,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.14805467426776886,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.22669818997383118,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.29136359691619873,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,cos_d2_d3,delta,delta,0.26884812116622925,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,cos_d3_d4,delta,delta,0.2530995309352875,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,dataset,cos_d2_d4,delta,delta,0.2645137310028076,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,bound_frac,mu1,,0.1781427668982944,1583,0,0.025462104007601738,2.487691879272461,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,bound_frac,mu2,,0.20025268477574226,1583,0,0.025462104007601738,2.3786418437957764,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,bound_frac,mu3,,0.2160454832596336,1583,0,0.0254552960395813,2.3532354831695557,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,bound_frac,mu4,,0.24384080859128238,1583,0,0.025445464998483658,2.392932415008545,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.08793313056230545,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.06744108349084854,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.0692766010761261,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.08793313056230545,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.1166887879371643,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.135976180434227,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.08217666298151016,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.030446026474237442,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,14,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.07034190744161606,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426
hopper-medium-replay-v2,20,0,MART4,dataset,bound_frac,mu1,,0.1201171875,4096,0,0.049097564071416855,4.844538688659668,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,bound_frac,mu2,,0.1806640625,4096,0,0.049097564071416855,4.776250839233398,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,bound_frac,mu3,,0.274658203125,4096,0,0.048835571855306625,4.690884113311768,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,bound_frac,mu4,,0.36474609375,4096,0,0.048666875809431076,4.682666778564453,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,adjacent_rms,mu1,mu2,0.1722448766231537,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,adjacent_rms,mu2,mu3,0.1407676339149475,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,adjacent_rms,mu3,mu4,0.11519508063793182,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.1722448766231537,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.2629740834236145,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.3258974850177765,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,cos_d2_d3,delta,delta,0.32240724563598633,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,cos_d3_d4,delta,delta,0.23913535475730896,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,dataset,cos_d2_d4,delta,delta,0.29534614086151123,4096,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,bound_frac,mu1,,0.2241486068111455,1615,0,0.03531742841005325,2.9841270446777344,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,bound_frac,mu2,,0.25758513931888544,1615,0,0.03531742841005325,2.880459785461426,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,bound_frac,mu3,,0.32136222910216716,1615,0,0.03530241176486015,2.8354671001434326,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,bound_frac,mu4,,0.3157894736842105,1615,0,0.0352933295071125,2.8351616859436035,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09613079577684402,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.08650897443294525,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.0815143957734108,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09613079577684402,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.1332860291004181,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.15351390838623047,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.03767899051308632,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.1319093555212021,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-medium-replay-v2,20,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.063385970890522,1615,0,,,True,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b
hopper-expert-v2,4,0,MART4,dataset,bound_frac,mu1,,0.239990234375,4096,0,0.005814816802740097,2.3090434074401855,True,4934dadbfeadc6a23425de6c13899f7d6bd543997db6b8960f44bbb57047543c
