task,T,training_seed,kind,hop,first_source,continuation_source,evaluation_seed,raw_return,discounted_return,normalized_score,episode_length,terminated,truncated,q_mart_first,q_mart_cont_action,delta_q_mart,q_two_first,q_two_cont_action,delta_q_two,first_action_rms,checkpoint_hash_mart,checkpoint_hash_two
hopper-expert-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10008,3662.6287822628165,267.3667631939516,113.16083165842635,1000,0,1,252.49691772460938,252.49691772460938,0.0,253.5657958984375,253.5657958984375,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10009,2612.9544345590884,268.5342540887148,80.90853398812683,693,1,0,252.47801208496094,252.47801208496094,0.0,253.4505615234375,253.4505615234375,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10000,3359.229830694341,267.3505539766909,103.83859441384698,902,1,0,254.91510009765625,254.91510009765625,0.0,254.1137237548828,254.1137237548828,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10001,2366.5302973001676,266.0137292746355,73.3369050868319,639,1,0,254.59494018554688,254.59494018554688,0.0,253.92466735839844,253.92466735839844,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10002,3592.9001163581843,267.39060387576313,111.01834842652802,1000,0,1,254.98912048339844,254.98912048339844,0.0,254.2324676513672,254.2324676513672,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10003,3546.026350819106,267.1684019840817,109.57810494301204,1000,0,1,254.9582977294922,254.9582977294922,0.0,254.05038452148438,254.05038452148438,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10004,3578.158891071752,267.74361116041086,110.56540948693876,1000,0,1,254.7879180908203,254.7879180908203,0.0,254.1811981201172,254.1811981201172,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10005,3593.345369982781,268.12943632769105,111.03202929095106,1000,0,1,254.8665008544922,254.8665008544922,0.0,254.15296936035156,254.15296936035156,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10006,2422.760628675843,266.24325305691957,75.06463844489215,652,1,0,254.58131408691406,254.58131408691406,0.0,253.999267578125,253.999267578125,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10007,3557.01009944579,267.1351595406085,109.91559164164244,1000,0,1,254.87313842773438,254.87313842773438,0.0,254.4552459716797,254.4552459716797,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10008,3534.4637088881104,266.7794649942183,109.22283116669335,1000,0,1,254.68299865722656,254.68299865722656,0.0,254.13162231445312,254.13162231445312,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10009,3550.0306034908654,267.8149832779749,109.70113962457704,1000,0,1,254.76943969726562,254.76943969726562,0.0,254.10977172851562,254.10977172851562,0.0,0.0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10000,3558.9688031029523,267.5461542452089,109.97577477704714,1000,0,1,252.38929748535156,252.38929748535156,0.0,253.39328002929688,253.39328002929688,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10001,3636.037751058764,266.40863209056806,112.34379554086335,971,1,0,252.31459045410156,252.31459045410156,0.0,253.29251098632812,253.29251098632812,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10002,3576.3835596334025,268.12544188191515,110.51086064696915,1000,0,1,252.5008544921875,252.5008544921875,0.0,253.39260864257812,253.39260864257812,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10003,3226.334854560187,267.3084281008972,99.75526291342256,861,1,0,252.24935913085938,252.24935913085938,0.0,253.18328857421875,253.18328857421875,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10004,3277.424400374659,267.5693862655854,101.32504047639091,866,1,0,252.41673278808594,252.41673278808594,0.0,253.5364227294922,253.5364227294922,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10005,3540.9213967317096,267.7460842855984,109.42125010590938,1000,0,1,252.2455596923828,252.2455596923828,0.0,253.4197540283203,253.4197540283203,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10006,3577.5896339657143,266.5256954493208,110.54791849111227,1000,0,1,252.4091796875,252.4091796875,0.0,253.4974822998047,253.4974822998047,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10007,3264.993335308682,267.6304533175473,100.9430835277965,866,1,0,252.74148559570312,252.74148559570312,0.0,253.8964385986328,253.8964385986328,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10008,3533.135396836694,266.8907611061587,109.1820174459665,1000,0,1,252.46388244628906,252.46388244628906,0.0,253.5373992919922,253.5373992919922,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10009,3741.8685484990906,267.6550257173099,115.59555299230296,1000,0,1,252.4213104248047,252.4213104248047,0.0,253.40164184570312,253.40164184570312,0.0,0.0,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10000,1281.0639790129683,234.76575972431084,39.984863203491436,410,1,0,218.13417053222656,217.62161254882812,0.5125579833984375,217.7117462158203,217.39588928222656,0.31585693359375,0.1323799192905426,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10001,1723.0161057466753,237.70569332661415,53.564285791667956,525,1,0,218.5511932373047,217.99412536621094,0.55706787109375,218.09202575683594,217.71705627441406,0.374969482421875,0.1254500448703766,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10002,1919.1204856626384,238.30338367882598,59.589789653256396,590,1,0,218.1586456298828,217.5447998046875,0.6138458251953125,217.67800903320312,217.32672119140625,0.351287841796875,0.14090701937675476,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10003,1568.489370632436,237.80049401056087,48.81629678933914,487,1,0,217.4705047607422,216.86985778808594,0.60064697265625,217.05845642089844,216.7178955078125,0.3405609130859375,0.15149207413196564,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10004,1505.308305042146,237.5213455571541,46.87499514754661,461,1,0,218.21339416503906,217.65415954589844,0.559234619140625,217.7665557861328,217.40992736816406,0.35662841796875,0.12946438789367676,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10005,1481.6999860313128,238.06248456112095,46.14960585524041,454,1,0,218.142822265625,217.60897827148438,0.533843994140625,217.83384704589844,217.4819793701172,0.35186767578125,0.14310267567634583,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10006,1367.3377204274755,236.03056540868974,42.63571048323892,427,1,0,219.04266357421875,218.45626831054688,0.586395263671875,218.8153839111328,218.27914428710938,0.5362396240234375,0.13374140858650208,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10007,1764.9590083779685,237.09312091107915,54.85302356427347,541,1,0,219.1775665283203,218.62322998046875,0.5543365478515625,218.9529266357422,218.55206298828125,0.4008636474609375,0.12411998957395554,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10008,1470.7016681685893,237.37850635158782,45.81167150221261,451,1,0,219.12200927734375,218.51364135742188,0.608367919921875,219.01321411132812,218.53976440429688,0.47344970703125,0.14712481200695038,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10009,1556.043408646842,238.11634686725054,48.43388211794059,480,1,0,218.57582092285156,217.96755981445312,0.6082611083984375,218.2831268310547,217.8509521484375,0.4321746826171875,0.14819838106632233,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10000,1569.291038220468,237.55286553324314,48.840928830446366,489,1,0,220.6671600341797,220.3599853515625,0.3071746826171875,218.95863342285156,218.65110778808594,0.307525634765625,0.09573357552289963,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10001,1526.9086287193209,237.30782019993026,47.53868676822409,474,1,0,220.38938903808594,220.05043029785156,0.338958740234375,219.3057098388672,218.953125,0.3525848388671875,0.10603180527687073,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10002,1466.0836669043788,237.05636644017284,45.66977877925433,452,1,0,220.51675415039062,220.20497131347656,0.3117828369140625,218.8777313232422,218.63258361816406,0.245147705078125,0.09730744361877441,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10003,1714.2800420515043,238.65531650067362,53.295861468086336,525,1,0,220.0146026611328,219.65185546875,0.3627471923828125,218.2802276611328,217.95188903808594,0.328338623046875,0.09527532756328583,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10004,1471.9395409613364,237.31905411916895,45.84970638596202,453,1,0,220.39694213867188,220.08445739746094,0.3124847412109375,219.06175231933594,218.73941040039062,0.3223419189453125,0.09989772737026215,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10005,1573.6340137717125,237.55914985221412,48.97437111238837,493,1,0,220.86244201660156,220.53916931152344,0.323272705078125,219.03355407714844,218.7505340576172,0.28302001953125,0.08712060004472733,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10006,1665.963584683977,237.64002032485138,51.81128983041528,512,1,0,220.98915100097656,220.62400817871094,0.365142822265625,219.82872009277344,219.4640350341797,0.36468505859375,0.10757335275411606,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10007,1881.1479886987674,238.16928508304454,58.423046579042506,579,1,0,221.43080139160156,221.12289428710938,0.3079071044921875,220.13673400878906,219.83888244628906,0.2978515625,0.09775764495134354,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10008,2701.14349112591,238.3321809073636,83.61823124792767,821,1,0,221.2731475830078,220.9065399169922,0.366607666015625,220.10731506347656,219.75863647460938,0.3486785888671875,0.10241106152534485,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10009,1339.6198139693158,235.53743251611326,41.78404999268608,422,1,0,220.69203186035156,220.3411407470703,0.35089111328125,219.46583557128906,219.1166534423828,0.34918212890625,0.10277223587036133,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10000,3256.26707379874,250.96643293689374,100.67496038619244,1000,0,1,202.3068084716797,200.89683532714844,1.40997314453125,203.41085815429688,202.62890625,0.781951904296875,0.20877914130687714,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10001,3262.3181477489,249.75397552413236,100.86088570549978,1000,0,1,202.81517028808594,201.4237823486328,1.391387939453125,204.42994689941406,203.78990173339844,0.640045166015625,0.19885604083538055,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10002,2169.7120507562236,250.99518437894884,67.28946695674114,648,1,0,202.02743530273438,200.56146240234375,1.465972900390625,203.31625366210938,202.36878967285156,0.9474639892578125,0.21016548573970795,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10003,1871.3451177954057,250.51011064606803,58.12184353345948,562,1,0,201.5345916748047,200.09197998046875,1.4426116943359375,202.6548614501953,201.80474853515625,0.8501129150390625,0.2195916622877121,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10004,1682.8062570401507,250.01660526372257,52.32879784000223,504,1,0,202.68788146972656,201.21798706054688,1.4698944091796875,203.9207763671875,203.18238830566406,0.7383880615234375,0.2049015611410141,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10005,1874.1128350490155,250.5770640935636,58.20688442345162,556,1,0,202.55117797851562,201.0713348388672,1.4798431396484375,203.57943725585938,202.5450439453125,1.034393310546875,0.2185492217540741,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10006,3259.8217822008883,249.5177539157959,100.78418236896071,1000,0,1,203.55931091308594,202.15005493164062,1.4092559814453125,205.43310546875,204.79513549804688,0.637969970703125,0.18554574251174927,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10007,1882.6831252190877,250.48178584321934,58.4702151891226,557,1,0,203.62281799316406,202.11021423339844,1.512603759765625,204.95721435546875,204.29615783691406,0.6610565185546875,0.18334662914276123,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10008,3226.618232830389,249.56990117747955,99.76396999514161,1000,0,1,203.4235382080078,202.02984619140625,1.3936920166015625,205.472900390625,204.86265563964844,0.6102447509765625,0.18765473365783691,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,4,mart_hop,mart_polyak_mu1,10009,2682.8945749717996,250.68229759747808,83.05751498649833,798,1,0,202.9509735107422,201.54148864746094,1.40948486328125,204.6363525390625,203.9894256591797,0.6469268798828125,0.1950606107711792,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10000,3226.2633874027165,250.77439935884692,99.75306701329274,1000,0,1,206.43905639648438,203.97494506835938,2.464111328125,204.5344696044922,202.984130859375,1.5503387451171875,0.23162272572517395,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10001,3241.741339614719,250.9101621956231,100.2286426269678,1000,0,1,206.7937774658203,205.0565185546875,1.7372589111328125,205.56161499023438,204.15037536621094,1.4112396240234375,0.21656489372253418,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10002,3401.4520171541512,252.73770248443006,105.13591346234206,1000,0,1,206.5233917236328,203.92056274414062,2.6028289794921875,204.32652282714844,202.56527709960938,1.7612457275390625,0.24726492166519165,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10003,3229.783634154964,251.45233409693543,99.86123012728592,1000,0,1,206.704833984375,204.73605346679688,1.968780517578125,204.1415557861328,202.24624633789062,1.8953094482421875,0.2312503457069397,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10004,3255.742660196812,253.36119476645388,100.65884725202969,1000,0,1,207.0142364501953,204.33670043945312,2.6775360107421875,205.03567504882812,203.40956115722656,1.6261138916015625,0.22973600029945374,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10005,3301.552847763626,251.9612713527402,102.0664112350586,1000,0,1,207.74867248535156,205.15975952148438,2.5889129638671875,204.91424560546875,203.194091796875,1.72015380859375,0.2207522690296173,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10006,3215.5269912061053,250.51457131043986,99.42318046629187,1000,0,1,207.86805725097656,206.5588836669922,1.309173583984375,206.55316162109375,205.315673828125,1.23748779296875,0.2131645530462265,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10007,2690.3154786045657,252.75162848866896,83.28552969741337,800,1,0,207.794921875,205.21975708007812,2.575164794921875,206.0980224609375,204.18008422851562,1.917938232421875,0.22690878808498383,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10008,2570.4602801041265,251.72157802031302,79.60285845006374,779,1,0,208.37362670898438,206.78521728515625,1.588409423828125,206.61911010742188,204.90029907226562,1.71881103515625,0.22298766672611237,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,4,mart_hop,mart_polyak_mu1,10009,1805.2390796952134,253.22805400836344,56.09066917612123,529,1,0,207.76370239257812,205.8719482421875,1.891754150390625,206.04458618164062,204.50762939453125,1.536956787109375,0.2305651605129242,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-v2,10,0,hybrid,4,mart_hop,two_actor_polyak_target,10000,1754.083877524452,238.51683616325175,54.518874255720426,536,1,0,218.13417053222656,217.592529296875,0.5416412353515625,217.7117462158203,217.42269897460938,0.2890472412109375,0.14002631604671478,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,two_actor_polyak_target,10001,1546.197750360278,237.47834837926248,48.13136438707198,478,1,0,218.5511932373047,217.97108459472656,0.580108642578125,218.09202575683594,217.73358154296875,0.3584442138671875,0.1332133263349533,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,4,mart_hop,two_actor_polyak_target,10002,1563.8266879338446,238.2637904821179,48.673031184472165,483,1,0,218.1586456298828,217.56527709960938,0.5933685302734375,217.67800903320312,217.3664093017578,0.3115997314453125,0.14496028423309326,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
